filename,iou
Train_0.jpg,0.00502138739073833
Train_1.jpg,0.0057589592098588605
Train_10.jpg,0.001710285577917429
Train_1000.jpg,0.009084688171028104
Train_1003.jpg,0.047091552857865454
Train_1006.jpg,0.017246124208788186
Train_1008.jpg,0.0009296148738379814
Train_1009.jpg,0.08038459388451004
Train_101.jpg,0.012335803300774672
Train_1010.jpg,0.014404120061157159
Train_1011.jpg,0.011471306835111137
Train_1013.jpg,0.0030200372908952442
Train_1015.jpg,0.06410849842621737
Train_1016.jpg,0.04611542730299667
Train_1018.jpg,0.007141350528821527
Train_1019.jpg,0.0076665550719785735
Train_102.jpg,0.002225762616559674
Train_1021.jpg,0.012516147552748672
Train_1022.jpg,0.00880986705109723
Train_1023.jpg,0.0060828680575962385
Train_1024.jpg,0.025595466769112563
Train_1025.jpg,0.0282963346594788
Train_1026.jpg,0.018363632174373864
Train_1027.jpg,0.0
Train_1028.jpg,0.02941279090052685
Train_1029.jpg,0.013384588502533636
Train_1030.jpg,0.00398496727791097
Train_1032.jpg,0.04888348124821071
Train_1033.jpg,0.053756030323914544
Train_1035.jpg,0.002007825370675453
Train_1036.jpg,0.08836355290337389
Train_1037.jpg,0.0017705830276969774
Train_1038.jpg,0.0009519276534983341
Train_104.jpg,0.0005210232897410514
Train_1040.jpg,0.002412425644415069
Train_1041.jpg,0.009256520967646537
Train_1042.jpg,0.029131724938717584
Train_1045.jpg,0.03673000626435582
Train_1046.jpg,0.005238571004239462
Train_1048.jpg,0.004604822505023443
Train_1049.jpg,0.07712301142729105
Train_1050.jpg,0.010788905847060682
Train_1051.jpg,0.0031432025497307396
Train_1052.jpg,0.060306089221751874
Train_1053.jpg,0.008781233812683456
Train_1056.jpg,0.08632916075723007
Train_1057.jpg,0.0035363077072130987
Train_1059.jpg,0.09397959538981163
Train_106.jpg,0.015458354494667344
Train_1060.jpg,0.014753970725630644
Train_1061.jpg,0.016938519447929738
Train_1062.jpg,0.04484322164156163
Train_1063.jpg,0.03713761187179683
Train_1064.jpg,0.013673687968582648
Train_1065.jpg,0.030442850694618585
Train_1068.jpg,0.004376475216365067
Train_1069.jpg,0.0033730392734992332
Train_107.jpg,0.021207284099423396
Train_1070.jpg,0.0205656635336725
Train_1071.jpg,0.010444574681848628
Train_1073.jpg,0.0010491730859493635
Train_1074.jpg,0.033668561434193264
Train_1075.jpg,0.10751769587503052
Train_1076.jpg,0.06509570241964609
Train_1077.jpg,0.023436023436023436
Train_1078.jpg,0.011212538035096494
Train_108.jpg,0.008983942878213939
Train_1081.jpg,0.001415708703777111
Train_1083.jpg,0.01145874850538063
Train_1084.jpg,0.006503001385254733
Train_1087.jpg,0.0015812183421327686
Train_1088.jpg,0.02098903836571998
Train_1089.jpg,0.01648404459823145
Train_109.jpg,0.007557707580764994
Train_1090.jpg,0.015466666666666667
Train_1093.jpg,0.0036780270956816258
Train_1094.jpg,0.06213722734771186
Train_1095.jpg,0.1194702225425714
Train_1096.jpg,0.00809583360758244
Train_1098.jpg,0.10185328784119106
Train_1099.jpg,0.10369495307475225
Train_11.jpg,0.028653450330408406
Train_110.jpg,0.10716727792627588
Train_1100.jpg,0.03521838216291145
Train_1102.jpg,0.0
Train_1104.jpg,0.002079357393112485
Train_1105.jpg,0.006187259296672769
Train_1106.jpg,0.0021595387047220428
Train_1107.jpg,0.08196562809697615
Train_1108.jpg,0.005654829224157431
Train_1109.jpg,0.025200109565693764
Train_1111.jpg,0.0068663790484292395
Train_1112.jpg,0.025987122798851913
Train_1113.jpg,0.009335596508244422
Train_1116.jpg,0.0020308569003667665
Train_1118.jpg,0.004174300224948401
Train_1119.jpg,0.000388642494627589
Train_112.jpg,0.03189649650931916
Train_1120.jpg,0.022142818472199663
Train_1121.jpg,0.0009301801166953237
Train_1122.jpg,0.003380425423350448
Train_1124.jpg,0.01514876632801161
Train_1125.jpg,0.0
Train_1126.jpg,0.0014260604251649918
Train_1127.jpg,0.08880248833592536
Train_1128.jpg,0.13592697890169086
Train_1129.jpg,0.0
Train_113.jpg,0.02661707868446
Train_1130.jpg,0.034332361516034984
Train_1132.jpg,0.10421297766486716
Train_1134.jpg,0.029299111549851924
Train_1135.jpg,0.0407372175980975
Train_1136.jpg,0.06554532952501851
Train_1137.jpg,0.05453448622561834
Train_1138.jpg,0.004743677054223516
Train_114.jpg,0.007876323405502436
Train_1140.jpg,0.06299078183680437
Train_1142.jpg,0.0013621503814021069
Train_1143.jpg,0.10849904505111785
Train_1144.jpg,0.010242956541576366
Train_1145.jpg,0.006692600493579287
Train_1147.jpg,0.017377743121310015
Train_1148.jpg,0.01116342280250449
Train_1149.jpg,0.008536363084026976
Train_115.jpg,0.00550473790874733
Train_1150.jpg,0.004212299915754001
Train_1152.jpg,0.06372952694665569
Train_1154.jpg,0.004941171257007378
Train_1155.jpg,0.004919561669386803
Train_1156.jpg,0.058809810704707116
Train_1157.jpg,0.0981143329051202
Train_1158.jpg,0.0
Train_116.jpg,0.0524791740982437
Train_1161.jpg,0.0015362644971438463
Train_1162.jpg,0.0008064299346791753
Train_1163.jpg,0.004547155150084899
Train_1165.jpg,0.006197308916308414
Train_1166.jpg,0.08107102023451833
Train_1167.jpg,0.0011845534233593934
Train_1168.jpg,0.025577619582864992
Train_1169.jpg,0.0025033762640403177
Train_117.jpg,0.005419025265773851
Train_1170.jpg,0.016095427799528356
Train_1172.jpg,0.006979918971287652
Train_1173.jpg,0.016846342606633764
Train_1174.jpg,0.013953650219221935
Train_1175.jpg,0.009419818392690448
Train_1177.jpg,0.0019413941636837954
Train_1178.jpg,0.08053343386268319
Train_1179.jpg,0.024016634898631088
Train_118.jpg,0.0
Train_1181.jpg,0.04523838189260775
Train_1182.jpg,0.011663563684152885
Train_1183.jpg,0.05172353209880881
Train_1184.jpg,0.0012401818933443572
Train_1185.jpg,0.01468688379683144
Train_1187.jpg,0.002255427121511136
Train_1188.jpg,0.05154326100160124
Train_1189.jpg,0.006841286417595533
Train_119.jpg,0.05652259590120862
Train_1190.jpg,0.04490142830489852
Train_1191.jpg,0.0031322025884994976
Train_1192.jpg,0.15353329944077276
Train_1194.jpg,0.001421225354660327
Train_1196.jpg,0.0
Train_1197.jpg,0.004590770495734695
Train_12.jpg,0.05026078710289237
Train_120.jpg,0.00101217201733669
Train_1200.jpg,0.008407312149119169
Train_1201.jpg,0.05979956682941155
Train_1202.jpg,0.012462580412305472
Train_1203.jpg,0.0795540991280941
Train_1204.jpg,0.00488213139907937
Train_1205.jpg,0.0013783841097052378
Train_1206.jpg,0.0069087853608439925
Train_1207.jpg,0.008926739175046173
Train_1208.jpg,0.01106205543291636
Train_1209.jpg,0.07560744973893023
Train_121.jpg,0.0038932992669647474
Train_1211.jpg,0.08914871330294709
Train_1212.jpg,0.05164760561909238
Train_1213.jpg,0.007437185929648241
Train_1215.jpg,0.01172740924367745
Train_1216.jpg,0.0013688807770028029
Train_1217.jpg,0.008623912664190823
Train_1218.jpg,0.03708444444444445
Train_1219.jpg,0.0016002226396716066
Train_122.jpg,0.01177828555275494
Train_1220.jpg,0.07117385925332945
Train_1221.jpg,0.04297538583872484
Train_1222.jpg,0.011289181457442555
Train_1225.jpg,0.0016488895759262123
Train_1226.jpg,0.03877634077959664
Train_1228.jpg,0.011757149240393209
Train_1229.jpg,0.04104221765109217
Train_1231.jpg,0.00906290299469838
Train_1232.jpg,0.05188713636474105
Train_1233.jpg,0.003483511379470506
Train_1234.jpg,0.00431530494821634
Train_1235.jpg,0.004693010469023354
Train_1236.jpg,0.0036056770233985425
Train_1238.jpg,0.11000313796590078
Train_124.jpg,0.003804845157250879
Train_1241.jpg,0.0679841429501213
Train_1242.jpg,0.06852067676727083
Train_1243.jpg,0.09906012697622307
Train_1244.jpg,0.003934660784547514
Train_1246.jpg,0.01213739099483894
Train_1249.jpg,0.002524238425793127
Train_125.jpg,0.02475602755453502
Train_1250.jpg,0.12039419655078018
Train_1252.jpg,0.004599327790553688
Train_1253.jpg,0.041484839897988096
Train_1255.jpg,0.0013766993632765446
Train_1256.jpg,0.0031837148163334217
Train_1258.jpg,0.02821009288988015
Train_1259.jpg,0.056554706961211024
Train_126.jpg,0.003877347751849744
Train_1260.jpg,0.005800158186132349
Train_1262.jpg,0.003183252852788044
Train_1263.jpg,0.009224489795918367
Train_1264.jpg,0.04717588649535719
Train_1266.jpg,0.009444048467569494
Train_1267.jpg,0.00787028506751599
Train_1268.jpg,0.002621661477961658
Train_1269.jpg,0.012532108663501207
Train_127.jpg,0.008583117195646943
Train_1270.jpg,0.008865841418534626
Train_1272.jpg,0.002389779098624345
Train_1273.jpg,0.010668797292851437
Train_1274.jpg,0.05705980337720874
Train_1275.jpg,0.0022821125842208217
Train_1276.jpg,0.014498970487302677
Train_1278.jpg,0.08009674606969092
Train_1279.jpg,0.03678492539331921
Train_128.jpg,0.012244765037287915
Train_1280.jpg,0.01563600507113678
Train_1281.jpg,0.2062043795620438
Train_1283.jpg,0.002327246688148944
Train_1284.jpg,0.006983018568481193
Train_1288.jpg,0.09071812196812197
Train_129.jpg,0.017403894453801378
Train_1290.jpg,0.004220507038996329
Train_1291.jpg,0.0026037271872513803
Train_1292.jpg,0.002971216341689879
Train_1293.jpg,0.06522052811312587
Train_1294.jpg,0.036724733624876174
Train_1295.jpg,0.06688706922975872
Train_1296.jpg,0.044904741662480194
Train_1298.jpg,0.002985520226899537
Train_1299.jpg,0.0011343380327337547
Train_130.jpg,0.0316872762772535
Train_1300.jpg,0.005220945990979982
Train_1301.jpg,0.023030772208244628
Train_1302.jpg,0.0029705016273182828
Train_1303.jpg,0.015356899619922227
Train_1305.jpg,0.018961625282167043
Train_1307.jpg,0.0017602816450632101
Train_1308.jpg,0.02521512907744647
Train_131.jpg,0.0035613638475116907
Train_1310.jpg,0.007889118083450946
Train_1311.jpg,0.012171080826262106
Train_1312.jpg,0.0226261805626079
Train_1314.jpg,0.0
Train_1315.jpg,0.026576176582519345
Train_1316.jpg,0.001197048907998241
Train_1317.jpg,0.05252997358260516
Train_1318.jpg,0.017391304347826087
Train_1319.jpg,0.014000908781097353
Train_132.jpg,0.03297706643751007
Train_1320.jpg,0.008886484815702032
Train_1321.jpg,0.04202112056321502
Train_1322.jpg,0.0
Train_1323.jpg,0.11143781240811526
Train_1324.jpg,0.007582336829447525
Train_1326.jpg,0.01986049215268359
Train_1327.jpg,0.005226620922565601
Train_1329.jpg,0.029037308362626652
Train_133.jpg,0.0012278156044201363
Train_1330.jpg,0.004884295797718676
Train_1331.jpg,0.01697171381031614
Train_1332.jpg,0.010140598021213035
Train_1333.jpg,0.03101905873201089
Train_1334.jpg,0.04999273361430025
Train_1336.jpg,0.06873874365551493
Train_1337.jpg,0.0408357809037976
Train_1338.jpg,0.13506726457399104
Train_1339.jpg,0.05787859463727187
Train_1340.jpg,0.002957448435866711
Train_1342.jpg,0.000834422718549217
Train_1343.jpg,0.017784760408483896
Train_1344.jpg,0.0006098207657227702
Train_1345.jpg,0.15589664875927348
Train_1346.jpg,0.039668017252646716
Train_1350.jpg,0.006395543750161178
Train_1351.jpg,0.005091937765205092
Train_1352.jpg,0.002264927934111187
Train_1353.jpg,0.02146762978464862
Train_1358.jpg,0.0010261901574978808
Train_1359.jpg,0.009052394160138985
Train_1360.jpg,0.008147379346133887
Train_1361.jpg,0.005627494329438112
Train_1362.jpg,0.06834155363748459
Train_1363.jpg,0.021181187518134578
Train_1364.jpg,0.019934758970641536
Train_1365.jpg,0.0024546092106288477
Train_1367.jpg,0.13392768697374938
Train_1369.jpg,0.005326403005429328
Train_1370.jpg,0.013342279800769052
Train_1373.jpg,0.0030631863655619642
Train_1374.jpg,0.0020551144325081736
Train_1375.jpg,0.06676893576222435
Train_1376.jpg,0.004338250016685577
Train_1378.jpg,0.009300107308930487
Train_1379.jpg,0.004729346269221415
Train_138.jpg,0.0419563975948134
Train_1382.jpg,0.11340650725205802
Train_1383.jpg,0.014013742826884713
Train_1384.jpg,0.04806879753442362
Train_1385.jpg,0.07544372247176312
Train_1387.jpg,0.002890619828328074
Train_139.jpg,0.002226551628165878
Train_1390.jpg,0.013769907434025182
Train_1393.jpg,0.028089887640449437
Train_1394.jpg,0.001979886863607794
Train_1395.jpg,0.0307802704131732
Train_1398.jpg,0.0020869947275922673
Train_1399.jpg,0.0015637447260496268
Train_14.jpg,0.0014758225540411494
Train_140.jpg,0.12354259525068621
Train_1400.jpg,0.005841565349544073
Train_1401.jpg,0.017915988030756412
Train_1402.jpg,0.00028519821275786673
Train_1403.jpg,0.09479944674965422
Train_1404.jpg,0.006275673208580557
Train_1405.jpg,0.02391212294816549
Train_1406.jpg,0.00722313715292826
Train_1407.jpg,0.0017100837941059113
Train_1409.jpg,0.002204501537707863
Train_141.jpg,0.007044644372772025
Train_1410.jpg,0.07508579909099342
Train_1411.jpg,0.04953719574905725
Train_1412.jpg,0.0
Train_1413.jpg,0.0015844128037683332
Train_1416.jpg,0.1878391711889492
Train_1418.jpg,0.0022678408388065855
Train_1419.jpg,0.06121971595655806
Train_142.jpg,0.05374643620812544
Train_1421.jpg,0.04366832753595939
Train_1422.jpg,0.0061226761660915065
Train_1423.jpg,0.01180128877566312
Train_1425.jpg,0.025391736050059472
Train_1427.jpg,0.00447934845840605
Train_1428.jpg,0.07665748535516158
Train_1429.jpg,0.023407111631269146
Train_143.jpg,0.02520688341816419
Train_1430.jpg,0.0364275189844724
Train_1431.jpg,0.10254274002732695
Train_1433.jpg,0.01174908050674295
Train_1434.jpg,0.00306166746635593
Train_1435.jpg,0.046866630958757365
Train_1436.jpg,0.04909074418393724
Train_1437.jpg,0.004876953187666442
Train_1439.jpg,0.0014391312880225027
Train_1441.jpg,0.004241411142436566
Train_1443.jpg,0.00173552159969817
Train_1444.jpg,0.11402116402116402
Train_1445.jpg,0.06368360785695411
Train_1446.jpg,0.012142676448267139
Train_1448.jpg,0.07610077579720298
Train_145.jpg,0.02013589471545633
Train_1450.jpg,0.05053816652233082
Train_1451.jpg,0.0031405451252779497
Train_1452.jpg,0.1235328073888782
Train_1453.jpg,0.0017061726890500275
Train_1454.jpg,0.016911529131768046
Train_1455.jpg,0.0016440338013349555
Train_1456.jpg,0.03482535575679172
Train_1458.jpg,0.0013548573075814355
Train_1460.jpg,0.030476614203881876
Train_1461.jpg,0.00124123043712898
Train_1462.jpg,0.013348268458881733
Train_1464.jpg,0.19034343531447523
Train_1465.jpg,0.0075020839121978326
Train_1467.jpg,0.032447537971899504
Train_1468.jpg,0.0003913894324853229
Train_1469.jpg,0.00610897625381811
Train_147.jpg,0.03415998894722299
Train_1470.jpg,0.10570303134098305
Train_1471.jpg,0.001423534307176803
Train_1472.jpg,0.009497566981298
Train_1473.jpg,0.11226808027262401
Train_1475.jpg,0.0033173487486040858
Train_148.jpg,0.0013894502829426031
Train_1480.jpg,0.006849723032938233
Train_1481.jpg,0.14060377358490567
Train_1483.jpg,0.15238364348282404
Train_1484.jpg,0.014908468934911243
Train_1485.jpg,0.0030187389645155776
Train_1486.jpg,0.007050878877155814
Train_1487.jpg,0.0020371977213566226
Train_1488.jpg,0.032030706381450474
Train_149.jpg,0.1470548591454374
Train_1490.jpg,0.005154356527937709
Train_1491.jpg,0.000600271427080071
Train_1492.jpg,0.007602619389873822
Train_1493.jpg,0.0
Train_1494.jpg,0.0005228579872240788
Train_1495.jpg,0.0
Train_1498.jpg,0.0
Train_1499.jpg,0.004088871372974038
Train_15.jpg,0.003394353668242895
Train_150.jpg,0.0
Train_1500.jpg,0.0
Train_1501.jpg,0.0
Train_1502.jpg,0.012989115040666856
Train_1503.jpg,0.0
Train_1505.jpg,0.0
Train_1506.jpg,0.0
Train_1507.jpg,0.0
Train_1509.jpg,0.002482823569700991
Train_1510.jpg,0.005091142124750783
Train_1511.jpg,0.018914143442293793
Train_1512.jpg,0.005467020200639642
Train_1514.jpg,0.005674312477482887
Train_1515.jpg,0.008350424846176385
Train_1516.jpg,0.010965778407638873
Train_1518.jpg,0.0
Train_1519.jpg,0.0
Train_152.jpg,0.0750904902928595
Train_1520.jpg,0.0
Train_1521.jpg,0.0
Train_1522.jpg,0.044532477289802606
Train_1523.jpg,0.01660493038702261
Train_1524.jpg,0.005497526113249038
Train_1525.jpg,0.0032944186790340637
Train_1526.jpg,0.00972877358490566
Train_1527.jpg,0.002438741145047033
Train_1529.jpg,0.05464633748309787
Train_153.jpg,0.015922636438003974
Train_1531.jpg,0.005846560273705637
Train_1532.jpg,0.08368660700266918
Train_1534.jpg,0.47970198286988147
Train_1535.jpg,0.005020834756472437
Train_1536.jpg,0.20566437268395976
Train_1537.jpg,0.051036612262902514
Train_154.jpg,0.061013634922312654
Train_1540.jpg,0.00016948195017230664
Train_1542.jpg,0.08204845814977973
Train_1543.jpg,0.15031707983129533
Train_1544.jpg,0.0920115844093158
Train_1545.jpg,0.001523468672164051
Train_1547.jpg,0.019340122723037877
Train_155.jpg,0.05292716633832221
Train_1550.jpg,0.0034644094431944
Train_1551.jpg,0.0034323339871112357
Train_1553.jpg,0.13739400695922435
Train_1554.jpg,0.006440267116613988
Train_1558.jpg,0.007139823760484128
Train_156.jpg,0.021328533385935496
Train_1560.jpg,0.0006838386140870754
Train_1561.jpg,0.006649451258876695
Train_1565.jpg,0.010965186574942673
Train_1566.jpg,0.008822205551387846
Train_1567.jpg,0.0
Train_1568.jpg,0.15012495537308104
Train_1569.jpg,0.006328016643550624
Train_157.jpg,0.04386122595721733
Train_1570.jpg,0.028377076460456018
Train_1571.jpg,0.0031590619050607754
Train_1572.jpg,0.0
Train_1573.jpg,0.020942408376963352
Train_1574.jpg,0.010540500074861505
Train_1576.jpg,0.0030903328050713155
Train_1577.jpg,0.01568917574427919
Train_1578.jpg,0.0017022182030959094
Train_1579.jpg,0.0035284538134443136
Train_158.jpg,0.06459919390953874
Train_1580.jpg,0.015057702875984612
Train_1581.jpg,0.00993785262193201
Train_1582.jpg,0.057702587968931796
Train_1584.jpg,0.002799143218771298
Train_1586.jpg,0.011798226253059914
Train_1588.jpg,0.022525754702475528
Train_1589.jpg,0.017495193628124142
Train_159.jpg,0.0032283484582729606
Train_1591.jpg,0.011970580776058838
Train_1592.jpg,0.001198385333445463
Train_1594.jpg,0.010334795258152764
Train_1595.jpg,0.012541410317084714
Train_1596.jpg,0.0012732689908069978
Train_1599.jpg,0.0
Train_16.jpg,0.0
Train_160.jpg,0.15583681494224624
Train_1602.jpg,0.00684373472380642
Train_1603.jpg,0.015568272721678666
Train_1606.jpg,0.0035943830150172106
Train_1607.jpg,0.002895673037147348
Train_1609.jpg,0.013380481522711894
Train_161.jpg,0.1492302097223906
Train_1613.jpg,0.004185590880755188
Train_1618.jpg,0.0026476039184537992
Train_1619.jpg,0.05217005993609926
Train_1620.jpg,0.005302033795406253
Train_1622.jpg,0.1759851184238105
Train_1623.jpg,0.01759758883865636
Train_1624.jpg,0.006441664386798319
Train_1625.jpg,0.0022879267863428372
Train_1626.jpg,0.0022858679575097486
Train_1627.jpg,0.020073444927568882
Train_1628.jpg,0.016852220789874604
Train_1629.jpg,0.0
Train_163.jpg,0.04098045386202315
Train_1630.jpg,0.004572033592415237
Train_1632.jpg,0.0
Train_1636.jpg,0.04108027104508731
Train_1637.jpg,0.07063494827766362
Train_1638.jpg,0.08987392346621681
Train_1639.jpg,0.05034865206171416
Train_164.jpg,0.02063181969790823
Train_1640.jpg,0.00047281323877068556
Train_1641.jpg,0.0031805425631431243
Train_1642.jpg,0.0011821661787885611
Train_1643.jpg,0.05014812691131498
Train_1644.jpg,0.003985378484033101
Train_1645.jpg,0.015766036827536405
Train_1647.jpg,0.0075046904315197
Train_1648.jpg,0.012739373647462334
Train_1649.jpg,0.014580443316312978
Train_165.jpg,0.0011321508646524741
Train_1650.jpg,0.0697583067609409
Train_1651.jpg,0.004025944978751957
Train_1652.jpg,0.012484657197965984
Train_1655.jpg,0.005117629086465017
Train_1657.jpg,0.0030890464933018124
Train_1658.jpg,0.0007778524201817346
Train_1659.jpg,0.056533101045296165
Train_166.jpg,0.01579643093192333
Train_1660.jpg,0.00860322829877425
Train_1662.jpg,0.01112129158636378
Train_1664.jpg,9.200478424878094e-05
Train_1665.jpg,0.012124370331770018
Train_1668.jpg,0.0016670014059048002
Train_1671.jpg,0.004014302323030689
Train_1673.jpg,0.010395805674939808
Train_1674.jpg,0.0038881535407015223
Train_1677.jpg,0.0038118491205341573
Train_1678.jpg,0.0012914435991359069
Train_1679.jpg,0.005178907721280603
Train_168.jpg,0.04366850959406321
Train_1680.jpg,0.05408382122775491
